category,index,text,T,n_blocks,ll_fwd,ll_token_rev,ll_block_rev,sigma_token,sigma_block,sigma_token_per_T,sigma_block_per_T
causal,12,Grandpa stacked the logs in the stone fireplace. Grandpa lit the logs with a long wooden match. Grandpa warmed cold hands near the bright fire. Grandpa dozed in a soft armchair by the stone fireplace.,45,4,-181.67745287530124,-323.05581054091454,-186.08321665320545,141.3783576656133,4.4057637779042125,3.1417412814580734,0.09790586173120472
causal,13,The red balloon slipped from a child's grip. The red balloon rose over the crowded fairground. The red balloon drifted toward a line of trees. The red balloon popped on a sharp branch.,39,4,-147.14039628952742,-255.12891906499863,-153.69025137275457,107.98852277547121,6.549855083227158,2.768936481422339,0.1679450021340297
causal,14,The letter traveled in a canvas mail sack. The letter arrived at a quiet mountain post office. The letter waited in a narrow metal box. The letter reached a grateful old reader in the village.,39,4,-173.04384684562683,-259.72569454461336,-180.71551978588104,86.68184769898653,7.671672940254211,2.222611479461193,0.1967095625706208
causal,15,Leo cracked two eggs into a metal bowl. Leo whisked the batter with a bent fork. Leo poured the batter onto a hot pan. Leo flipped a golden pancake with a wide spatula.,40,4,-154.13447901314066,-301.7155209183693,-155.04870195957483,147.58104190522863,0.9142229464341654,3.6895260476307157,0.022855573660854132
causal,16,The ice cream sat in the warm paper cup. The ice cream softened in the strong summer heat. The ice cream dripped over the rim of the warm paper cup. The ice cream formed a sticky pool on the picnic table.,46,4,-149.3958005066961,-280.86704755946994,-148.97916999831796,131.47124705277383,-0.4166305083781481,2.858070588103779,-0.00905718496474235
causal,17,Nora wrote the letter at the old oak desk. Nora folded the letter into a neat square. Nora sealed the letter inside the blue envelope. Nora dropped the blue envelope into a corner mailbox.,38,4,-148.16946598887444,-218.00458878278732,-153.37693658471107,69.83512279391289,5.207470595836639,1.837766389313497,0.13703869989043788
causal,18,The wave rose far from the rocky shore. The wave rolled toward the sandy beach. The wave crashed over a striped umbrella. The wave soaked a pile of folded towels.,34,4,-146.08909232914448,-209.7759147360921,-147.26274071633816,63.68682240694761,1.1736483871936798,1.8731418354984593,0.034519070211578816
causal,19,Priya pumped air into the flat front tire. Priya oiled the squeaky chain of the bike. Priya rode the bike down the gravel lane. Priya parked the bike beside the red mailbox.,42,4,-169.11312143295072,-289.5692760646343,-161.49426899832906,120.4561546316836,-7.618852434621658,2.8680036817067522,-0.18140124844337283
causal,20,The soup simmered in a dented steel pot. The soup thickened with soft chunks of potato. The soup steamed in two ceramic bowls. The soup warmed a pair of hungry hikers.,40,4,-157.84217652119696,-314.4167588278651,-161.73799695076013,156.57458230666816,3.895820429563173,3.914364557666704,0.09739551073907933
causal,21,Ethan carried the kite to a windy hilltop. Ethan unwound the string from a plastic reel. Ethan launched the kite into a strong gust. Ethan watched the kite climb above the pine trees.,43,4,-162.7860420574434,-306.83655366301537,-167.98108492372558,144.05051160557196,5.195042866282165,3.350011897803999,0.120814950378655
causal,22,The apple hung from a high orchard branch. The apple loosened in a gusty wind. The apple dropped into the tall grass. The apple rolled down a gentle slope.,36,4,-127.24729584902525,-230.13011152297258,-125.87862027878873,102.88281567394733,-1.368675570236519,2.8578559909429817,-0.0380187658399033
causal,23,The train left a busy city station. The train crossed a long steel bridge. The train climbed through a foggy mountain pass. The train arrived at a small coastal town.,35,4,-117.08242373168468,-226.75457474589348,-122.12290036678314,109.6721510142088,5.040476635098457,3.133490028977394,0.1440136181456702
causal,24,Hana loaded the uniforms into the old washer. Hana added a scoop of lavender soap to the old washer. Hana hung the uniforms on a long clothesline. Hana folded the uniforms into a wicker basket.,48,4,-164.7552802367718,-341.057652159594,-164.95831044838997,176.3023719228222,0.20303021161817014,3.6729660817254626,0.004229796075378545
causal,25,The volcano rumbled under the quiet island. The volcano spewed ash into the gray sky. The volcano poured lava down a steep slope. The volcano buried a coastal road in black rock.,38,4,-146.2032358511351,-266.1875357553363,-148.71077888575383,119.98429990420118,2.5075430346187204,3.157481576426347,0.06598797459522948
causal,26,The spider climbed to a corner of the shed. The spider spun a wide silver web. The spider waited at the edge of the wide silver web. The spider wrapped a trapped fly in silk.,39,4,-142.87879599630833,-233.7047654390335,-152.00107456371188,90.82596944272518,9.122278567403555,2.3288710113519278,0.2339045786513732
causal,27,Omar ground the coffee in a small hand mill. Omar poured hot water over the coffee. Omar filled a striped mug with the coffee. Omar sipped the coffee on the sunny balcony.,37,4,-148.84062016382813,-250.46041002869606,-152.7216213941574,101.61978986486793,3.881001230329275,2.7464808071585924,0.10489192514403446
causal,28,The puppy grabbed the red slipper from the hallway. The puppy chewed a hole in the red slipper. The puppy dropped the red slipper under the couch. The puppy hid behind a stack of pillows.,44,4,-126.94264530180953,-305.98029785975814,-140.52302197786048,179.0376525579486,13.580376676050946,4.069037558135196,0.3086449244557033
causal,29,The plane taxied along a wet runway. The plane lifted into a cloudy sky. The plane climbed above a thick gray layer. The plane leveled off in bright sunshine.,34,4,-141.46385392546654,-230.6445161998272,-139.52435538172722,89.18066227436066,-1.9394985437393188,2.6229606551282547,-0.05704407481586232
causal,30,Ruth cut the squares from a pile of old shirts. Ruth pinned the squares into a star pattern. Ruth stitched the squares into the warm quilt. Ruth spread the warm quilt over a guest bed.,42,4,-166.53285690955818,-307.18110194057226,-165.5982726290822,140.64824503101408,-0.9345842804759741,3.3487677388336685,-0.022252006677999384
causal,31,The fog crept in from the cold harbor. The fog wrapped the docks in a gray blanket. The fog hid the tall masts of the boats. The fog lifted under a warm bright sun.,39,4,-153.3216113448143,-255.7975453734398,-156.9106559753418,102.47593402862549,3.5890446305274963,2.627588052016038,0.09202678539814094
causal,32,Sam packed wet sand into the plastic bucket. Sam flipped the plastic bucket onto the smooth beach. Sam carved windows into the sand tower. Sam watched the tide wash over the sand tower.,37,4,-158.01642145216465,-243.71642503142357,-164.45724888145924,85.70000357925892,6.440827429294586,2.316216312952944,0.17407641700796178
causal,33,The lamp buzzed on the cluttered desk. The lamp flickered with a weak yellow glow. The lamp dimmed to a faint spark. The lamp went dark with a soft click.,39,4,-136.0894823554263,-278.6672951839864,-138.62563244399098,142.57781282856013,2.536150088564682,3.655841354578465,0.06502948945037645
causal,34,The goat nudged the latch on the pen gate. The goat pushed the pen gate wide open. The goat wandered into the vegetable rows. The goat ate a row of young lettuce plants.,38,4,-148.26100233197212,-261.266154371202,-143.85974718187936,113.00515203922987,-4.401255150092766,2.9738197905060493,-0.11582250394980963
causal,35,Lily squeezed ripe lemons into the glass jug. Lily stirred sugar and cold water into the glass jug. Lily set a small stand at the street corner. Lily sold cold lemonade to thirsty joggers.,41,4,-173.13518698886037,-300.4331640377641,-176.80837352364324,127.2979770489037,3.6731865347828716,3.1048287085098463,0.08958991548250907
causal,36,The moth circled the bright porch light. The moth bumped against the warm glass cover. The moth landed on the window screen. The moth folded two dusty wings to rest.,34,4,-150.35973966121674,-227.29968199133873,-154.34703680872917,76.939942330122,3.987297147512436,2.262939480297706,0.11727344551507164
causal,37,The milk heated in a small saucepan. The milk foamed near the rim of the small saucepan. The milk spilled over the hot stove. The milk left a burnt smell in the kitchen.,40,4,-128.37731294333935,-232.19675792753696,-132.4410944301635,103.81944498419762,4.063781486824155,2.5954861246049403,0.10159453717060388
causal,38,Diego taped the edges of the bedroom wall. Diego rolled blue paint across the bedroom wall. Diego peeled the tape from the bedroom wall. Diego stored the roller and tray in the garage.,37,4,-155.51764092594385,-229.00828878581524,-156.01587145030499,73.49064785987139,0.4982305243611336,1.9862337259424698,0.013465689847598205
causal,39,The crab scuttled out of a shallow tide pool. The crab crossed a stretch of warm sand. The crab found the shiny empty shell near a rock. The crab squeezed into the shiny empty shell.,41,4,-168.34413585811853,-286.59543139487505,-168.26047181140166,118.25129553675652,-0.08366404671687633,2.8841779399208907,-0.0020405865052896665
causal,40,The acorn dropped from a tall oak branch. The acorn sank into the soft forest soil. The acorn sprouted a thin pale root. The acorn grew into a small green seedling.,41,4,-134.0505296960473,-277.7457787357271,-147.5680306404829,143.69524903967977,13.517500944435596,3.5047621716995065,0.32969514498623403
causal,41,Mia sawed a long plank on two sawhorses. Mia nailed the cut pieces into the birdhouse. Mia drilled a round entry hole in the birdhouse. Mia hung the birdhouse from a maple branch.,43,4,-178.34276960603893,-319.570899322629,-185.53286538086832,141.22812971659005,7.190095774829388,3.2843751096881406,0.16721152964719507
causal,42,The ferry loaded cars at the wooden dock. The ferry crossed the wide gray bay. The ferry docked on the far shore. The ferry unloaded cars near a lighthouse.,34,4,-139.71035650372505,-230.2845627963543,-143.55112766101956,90.57420629262924,3.840771157294512,2.6639472439008602,0.11296385756748564
causal,43,The chick pecked at the smooth shell wall. The chick pushed through a widening crack. The chick tumbled onto the straw bedding. The chick dried into a fluffy yellow ball.,38,4,-157.06300845742226,-281.16259637475014,-157.359204929322,124.09958791732788,0.29619647189974785,3.2657786294033655,0.007794643997361786
causal,44,The tailor unrolled the gray wool on a long table. The tailor cut the gray wool with sharp shears. The tailor stitched the gray wool into the new jacket. The tailor pressed the new jacket with a heavy iron.,46,4,-157.23268307745457,-278.5163323879242,-158.41617879271507,121.28364931046963,1.1834957152605057,2.636601071966731,0.02572816772305447
causal,45,The skater stepped onto the frozen pond. The skater glided across the smooth ice. The skater spun near the snowy bank. The skater bowed to a small cheering crowd.,38,4,-127.85009200358763,-253.37726337090135,-133.02139039058238,125.52717136731371,5.171298386994749,3.3033466149293083,0.13608679965775655
causal,46,The pizza slid into the brick oven. The pizza bubbled in the strong heat. The pizza came out with a golden crust. The pizza vanished at a crowded party table.,35,4,-130.39064047299325,-250.25133959203959,-139.83031588234007,119.86069911904633,9.439675409346819,3.424591403401324,0.2697050116956234
causal,47,Noah spread the tent on flat dry ground. Noah tapped metal stakes into the hard soil. Noah raised the tent with two curved poles. Noah zipped the tent shut against the cold wind.,38,4,-174.34765774011612,-278.43600630760193,-175.49990397691727,104.08834856748581,1.1522462368011475,2.739167067565416,0.03032226938950388
causal,48,The comet appeared over the dark ridge. The comet brightened above the quiet valley. The comet streaked across the starry sky. The comet faded beyond the far horizon.,35,4,-127.33078517857939,-245.28549827635288,-130.20480627380311,117.95471309777349,2.874021095223725,3.3701346599363853,0.08211488843496356
causal,49,The stain appeared on the white tablecloth. The stain spread into a wide purple ring. The stain resisted a rough soapy scrub. The stain faded under a strong lemon cleaner.,36,4,-161.15058329701424,-254.5357805415988,-166.45050951838493,93.38519724458456,5.299926221370697,2.5940332567940154,0.1472201728158527
causal,50,The bee left the crowded wooden hive. The bee landed on a purple garden flower. The bee gathered bright yellow pollen in tiny baskets. The bee returned to the crowded wooden hive.,36,4,-146.9328028485179,-238.3459554873407,-147.39471499621868,91.4131526388228,0.4619121477007866,2.5392542399673,0.012830892991688516
causal,51,The bus stopped at a busy corner. The bus picked up a line of tired workers. The bus rolled through heavy downtown traffic. The bus reached a leafy stop beside the park.,37,4,-134.64362027868629,-262.65812136232853,-136.78615042567253,128.01450108364224,2.142530146986246,3.4598513806389795,0.05790622018881746
causal,52,Grandma picked the ripe berries from the garden bushes. Grandma boiled the ripe berries with plenty of sugar. Grandma poured the hot jam into the clean jars. Grandma lined the clean jars on a pantry shelf.,45,4,-163.5618552698288,-296.394116461277,-165.82172695407644,132.8322611914482,2.259871684247628,2.9518280264766266,0.050219370761058396
causal,53,The glacier cracked with a deep boom. The glacier dropped a huge ice block into the sea. The glacier sent tall waves across the bay. The glacier stood quiet above the cold water.,37,4,-150.3200329914689,-253.21769472956657,-148.55131950229406,102.89766173809767,-1.7687134891748428,2.7810178848134504,-0.04780306727499575
causal,54,The mechanic raised the car on a steel lift. The mechanic drained the dark oil into a pan. The mechanic fitted a clean new filter. The mechanic lowered the car onto the shop floor.,38,4,-150.35621882975101,-232.27877552062273,-153.29451209306717,81.92255669087172,2.9382932633161545,2.1558567550229397,0.07732350692937248
causal,55,The seagull circled a busy boardwalk stand. The seagull dove toward a paper basket of fries. The seagull snatched a long golden fry. The seagull flew off toward the wooden pier.,44,4,-163.47463024506578,-293.23992251232266,-169.06528127053753,129.76529226725688,5.590651025471743,2.949211187892202,0.12706025057890324
causal,56,The paper boat floated down a narrow gutter stream. The paper boat spun around a shiny drain grate. The paper boat soaked up the cold water. The paper boat sank beside the curb.,38,4,-157.2272509559989,-245.77462263032794,-164.70306193083525,88.54737167432904,7.4758109748363495,2.3301939914297116,0.1967318677588513
causal,57,Ava reviewed a stack of history notes. Ava entered the silent exam hall. Ava answered every question with a steady hand. Ava handed the finished paper to the proctor.,38,4,-162.1514777354605,-267.61088425293565,-163.2422184808529,105.45940651747514,1.0907407453923952,2.7752475399335563,0.028703703826115663
causal,58,The leak started under the kitchen sink. The leak dripped into a metal bucket. The leak soaked the wooden cabinet floor. The leak stopped under a plumber's new seal.,36,4,-145.28971347212791,-245.87127725034952,-142.27781948447227,100.58156377822161,-3.0118939876556396,2.7939323271728225,-0.08366372187932332
causal,59,The parade formed near the old courthouse. The parade marched down the main avenue. The parade turned at the stone fountain. The parade ended in the crowded fairground.,33,4,-125.73028409481049,-222.42451412975788,-131.43065696954727,96.6942300349474,5.700372874736786,2.9301281828771937,0.1727385719617208
causal,60,The mail carrier loaded a heavy canvas sack. The mail carrier walked along the maple-lined street. The mail carrier slid letters into narrow slots. The mail carrier waved to a friendly shop owner.,39,4,-166.17343696020544,-271.3719394505024,-169.76590868690982,105.19850249029696,3.592471726704389,2.697397499751204,0.0921146596590869
causal,61,The beaver felled a young birch by the stream. The beaver dragged the young birch through the water. The beaver wedged the young birch into the dam wall. The beaver packed mud around the dam wall.,49,4,-141.75930396839976,-269.32892217487097,-156.79535209480673,127.5696182064712,15.036048126406968,2.603461596050433,0.3068581250287136
causal,62,The orchestra tuned in the dim concert hall. The orchestra opened with a soft slow melody. The orchestra built toward a thunderous crashing chord. The orchestra bowed to a long standing ovation.,38,4,-157.20269256830215,-256.530461255461,-158.37369861267507,99.32776868715882,1.1710060443729162,2.613888649662074,0.030815948536129373
causal,63,Ben packed wet snow into the low round wall. Ben carved a doorway into the low round wall. Ben smoothed the low round wall with a mitten. Ben sat behind the low round wall with a grin.,43,4,-164.40035117324442,-251.9078088030219,-171.8079015891999,87.50745762977749,7.407550415955484,2.0350571541808717,0.17226861432454613
causal,64,The engine coughed at the turn of the key. The engine sputtered with a weak rhythm. The engine caught with a sudden roar. The engine settled into a smooth idle.,37,4,-139.07294508814812,-246.7625220566988,-136.85705269200844,107.68957696855068,-2.2158923961396795,2.9105291072581267,-0.059888983679450794
causal,65,The vine climbed the side of the brick wall. The vine wrapped around a rusty drainpipe. The vine reached the edge of the roof. The vine bloomed with small white flowers.,37,4,-130.72024018596858,-240.3995442315936,-135.00405179709196,109.67930404562503,4.283811611123383,2.9643055147466226,0.11577869219252386
causal,66,The chef seared the salmon fillet in a hot pan. The chef set the salmon fillet on the white plate. The chef drizzled lemon sauce over the salmon fillet. The chef carried the white plate to a corner table.,49,4,-133.57372584508266,-320.9552656263113,-137.01949825749034,187.38153978122864,3.4457724124076776,3.824113056759768,0.07032188596750362
causal,67,The sun dipped toward the purple hills. The sun painted the clouds in orange light. The sun slipped below the dark ridge. The sun left a soft glow on the water.,35,4,-136.01171623170376,-215.40186356008053,-138.47678390145302,79.39014732837677,2.46506766974926,2.2682899236679077,0.07043050484997886
causal,68,The turtle crawled out of the warm lagoon. The turtle dug a deep nest in the dry sand. The turtle laid a clutch of round eggs. The turtle slipped back into the warm lagoon.,40,4,-132.26259100252173,-250.28956981375813,-136.18542680225437,118.0269788112364,3.9228357997326384,2.95067447028091,0.09807089499331596
causal,69,The elevator opened on the ground floor. The elevator carried a crowd of office workers. The elevator hummed past a row of lit numbers. The elevator stopped at the top floor with a chime.,40,4,-139.7340621687472,-284.70602867752314,-143.48578704614192,144.97196650877595,3.751724877394736,3.6242991627193986,0.0937931219348684
causal,70,Jack rowed the small boat to the quiet shallows. Jack cast a silver lure across the quiet shallows. Jack reeled in a fat spotted bass. Jack rowed the small boat back to the old dock.,44,4,-173.9894066352863,-295.0770715177059,-184.7240339720156,121.08766488241963,10.734627336729318,2.751992383691355,0.2439688031074845
causal,71,The printer hummed on the office shelf. The printer pulled the sheet from the paper tray. The printer pressed dark ink onto the sheet. The printer dropped the sheet into a plastic bin.,38,4,-136.72306774556637,-237.4715277031064,-139.73838238045573,100.74845995754004,3.0153146348893642,2.651275262040527,0.07935038512866747
causal,72,The tide crept up the flat gray beach. The tide surrounded a tall sandcastle. The tide washed over the tall sandcastle. The tide left a smooth bare stretch of sand.,36,4,-156.5778810530901,-231.70326286554337,-158.76984924077988,75.12538181245327,2.191968187689781,2.086816161457035,0.06088800521360503
causal,73,The teacher collected the stack of quizzes. The teacher marked the stack of quizzes with a red pen. The teacher recorded the scores in a leather book. The teacher returned the stack of quizzes with kind notes.,44,4,-136.18351967690978,-243.81959073990583,-143.92039612436201,107.63607106299605,7.736876447452232,2.4462743423408195,0.17583810107845982
causal,74,The avalanche broke loose on the steep slope. The avalanche roared down the mountain face. The avalanche buried the empty ski trail. The avalanche settled into a deep white heap.,34,4,-138.41394186019897,-232.33560590073466,-137.26919502019882,93.92166404053569,-1.1447468400001526,2.7624018835451674,-0.03366902470588684
causal,75,Zoe raked the dry leaves into a heap. Zoe stuffed the dry leaves into the paper bags. Zoe dragged the paper bags to the curb. Zoe swept the clean path with a stiff broom.,39,4,-155.25418016314507,-247.36423693597317,-158.32936131954193,92.1100567728281,3.075181156396866,2.361796327508413,0.07885079888197091
causal,76,The lion paced along the iron fence. The lion sniffed the slab of fresh meat. The lion dragged the slab of fresh meat into the shade. The lion dozed in the shade with a full belly.,42,4,-144.3689043223858,-264.6872099265456,-149.19117803685367,120.31830560415983,4.822273714467883,2.8647215620038056,0.11481604082066388
causal,77,The rocket stood on the concrete launch pad. The rocket rose on a column of white flame. The rocket pierced a layer of thin cloud. The rocket vanished into the black upper sky.,37,4,-148.81592696905136,-230.5672034919262,-156.75212117284536,81.75127652287483,7.9361942037940025,2.2094939600776984,0.21449173523767576
causal,78,The florist trimmed the long stems of the red roses. The florist arranged the red roses in the glass vase. The florist tied a silk ribbon around the glass vase. The florist set the glass vase in the shop window.,55,4,-146.03080759267323,-301.7411143267527,-145.73771675658645,155.7103067340795,-0.2930908360867761,2.8310964860741725,-0.005328924292486838
causal,79,The wind picked up over the open plain. The wind bent the tall roadside grass. The wind tore the kite from a child's grip. The wind carried the kite over the rooftops.,40,4,-145.44680498100934,-279.0903590619564,-148.91197802439274,133.64355408094707,3.465173043383402,3.3410888520236766,0.08662932608458504
causal,80,The hikers followed a steep rocky trail. The hikers crossed a shallow icy creek. The hikers reached a windy granite summit. The hikers rested beside a stone marker.,33,4,-137.56078350543976,-216.23223926499486,-142.82597053050995,78.6714557595551,5.26518702507019,2.383983507865306,0.15955112197182394
causal,81,The potter centered the wet clay on the wheel. The potter shaped the wet clay into the tall vase. The potter fired the tall vase in the hot kiln. The potter glazed the tall vase a deep sea blue.,52,4,-170.3955047710333,-318.55773013085127,-181.0618032894563,148.16222535981797,10.666298518422991,2.849273564611884,0.20512112535428828
causal,82,The frost formed on the quiet meadow. The frost coated every blade of grass. The frost sparkled under the rising sun. The frost melted into tiny bright drops.,34,4,-138.72750728577375,-253.4074760749936,-143.272206351161,114.67996878921986,4.544699065387249,3.3729402585064663,0.1336676195702132
causal,83,Owen glued the balsa wings to the thin body. Owen painted the model plane bright red. Owen wound the rubber band inside the model plane. Owen launched the model plane across the park lawn.,39,4,-178.01504516601562,-280.0053743124008,-178.47066742181778,101.99032914638519,0.45562225580215454,2.6151366447791076,0.011682621943644987
causal,84,The ant found the fallen crumb of cake. The ant lifted the fallen crumb of cake overhead. The ant carried the fallen crumb of cake across the patio. The ant disappeared into a crack in the bricks.,44,4,-152.29412499815226,-231.31026507169008,-153.59959595371038,79.01614007353783,1.3054709555581212,1.7958213653076778,0.029669794444502753
causal,85,The gardener sharpened the long pruning shears. The gardener clipped the wild hedge into a neat square. The gardener raked the fallen clippings into a bin. The gardener stored the long pruning shears in the shed.,52,4,-167.35111524093372,-374.5696251615882,-175.90326242829178,207.21850992065447,8.55214718735806,3.9849713446279704,0.16446436898765499
causal,86,The owl woke in the hollow oak trunk. The owl swooped over the moonlit field. The owl caught a plump field mouse. The owl returned to the hollow oak trunk.,37,4,-137.12518055457622,-241.85164900124073,-137.1136693698354,104.72646844666451,-0.011511184740811586,2.830445093153095,-0.00031111310110301584
causal,87,The pie baked to a deep golden brown. The pie cooled on the kitchen windowsill. The pie tempted the hungry neighbor at the window. The pie lost a wide wedge to the hungry neighbor.,39,4,-164.87348648905754,-245.60014847666025,-158.37142431735992,80.72666198760271,-6.502062171697617,2.069914409938531,-0.16671954286404145
causal,88,The runner stretched beside the cinder track. The runner sprinted around the long oval. The runner crossed the white chalk line. The runner gulped water from a paper cup.,36,4,-143.02827762963716,-255.0114943832159,-146.3315286990255,111.98321675357874,3.3032510693883523,3.110644909821632,0.09175697414967646
causal,89,The icicle grew from the barn gutter. The icicle stretched toward the snowy ground. The icicle snapped in a burst of wind. The icicle shattered on the frozen path.,38,4,-136.87756463093683,-266.30463871359825,-141.23250324465334,129.42707408266142,4.354938613716513,3.405975633754248,0.11460364772938192
causal,90,The grocer unpacked the crate of oranges by the door. The grocer stacked the oranges into a neat pyramid. The grocer wrote a price on a small chalkboard. The grocer sold the oranges to a steady stream of shoppers.,45,4,-163.277331918478,-324.9889046102762,-176.63955088704824,161.7115726917982,13.362218968570232,3.5935905042621825,0.29693819930156073
causal,91,The music box opened with a soft click. The music box turned a tiny brass cylinder. The music box played a slow gentle tune. The music box wound down into silence.,35,4,-129.1818163022399,-205.90153937414289,-135.5628915205598,76.71972307190299,6.381075218319893,2.1919920877686567,0.1823164348091398
causal,92,The lantern swung from a low porch beam. The lantern cast long shapes across the yard. The lantern guttered in a damp gust. The lantern went dark with a hiss.,36,4,-158.1496378183365,-259.09644639492035,-162.49157282710075,100.94680857658386,4.341935008764267,2.804078016016218,0.12060930579900742
causal,93,Ella wound the blue yarn into a loose ball. Ella cast the blue yarn onto wooden needles. Ella knitted row upon row of tight stitches. Ella folded the soft new scarf into a gift box.,44,4,-171.84892040060367,-306.61676977574825,-174.26026982371695,134.76784937514458,2.411349423113279,3.0629056676169224,0.05480339597984725
causal,94,The tugboat chugged out of the misty harbor. The tugboat looped a thick rope around the loaded barge. The tugboat pulled the loaded barge past the breakwater. The tugboat guided the loaded barge to an open berth.,53,4,-162.5251242252125,-345.50871424376965,-168.63625088019762,182.98359001855715,6.111126654985128,3.4525205663878706,0.11530427650915336
causal,95,The popcorn rattled in the covered steel pot. The popcorn popped in quick bright bursts. The popcorn filled the covered steel pot to the lid. The popcorn spilled into a striped paper bowl.,37,4,-166.2432923540473,-230.05191731452942,-169.48680202662945,63.80862496048212,3.2435096725821495,1.7245574313643817,0.08766242358330134
causal,96,The detective studied the muddy footprints by the gate. The detective followed the muddy footprints across the lawn. The detective found a torn glove near the hedge. The detective sealed the torn glove in a clear bag.,41,4,-154.1341817509383,-249.1270937398076,-164.3548074439168,94.99291198886931,10.220625692978501,2.3169002924114466,0.2492835534872805
causal,97,The barber draped the striped cape over the customer. The barber trimmed the customer's shaggy hair. The barber brushed stray clippings from the striped cape. The barber held a round mirror behind the customer.,47,4,-158.10451689222828,-321.132853269577,-164.12179948482662,163.02833637734875,6.017282592598349,3.468688008028697,0.12802728920422018
causal,98,The moon rose over the dark pine ridge. The moon slid into the earth's long shadow. The moon glowed a deep dusty red. The moon drifted out of the earth's long shadow.,39,4,-130.54274052754045,-227.40507148951292,-135.92450666055083,96.86233096197248,5.381766133010387,2.483649511845448,0.13799400341052276
causal,99,The bubble rose from a plastic wand. The bubble drifted over the sunny lawn. The bubble caught a swirl of rainbow light. The bubble burst on a rose thorn.,33,4,-152.67036443948746,-216.79650073498487,-156.30299708247185,64.12613629549742,3.6326326429843903,1.9432162513787097,0.11007977706013304
noncausal,0,The library lent a heavy atlas. The library hosted a chess tournament. The library displayed old framed photographs. The library received a donated wooden shelf from a volunteer.,33,4,-152.42246159911156,-238.7505284063518,-145.4120553135872,86.32806680724025,-7.010406285524368,2.616002024461826,-0.21243655410679904
noncausal,1,The museum displayed a bronze statue in the east hall. The museum hired a new night guard. The museum sold colorful postcards in the gift shop. The museum repainted the lobby ceiling.,38,4,-160.1144104525447,-281.41817702353,-156.93952709063888,121.30376657098532,-3.174883361905813,3.192204383446982,-0.08354956215541613
