category,index,text,T,n_blocks,ll_fwd,ll_token_rev,ll_block_rev,sigma_token,sigma_block,sigma_token_per_T,sigma_block_per_T
noncausal,2,Jupiter features a massive swirling atmospheric storm called the Great Red Spot. Venus possesses an incredibly thick atmosphere composed entirely of carbon dioxide gas. Mars contains a vast and deep canyon system named Valles Marineris. Saturn exhibits highly prominent and beautiful rings made of floating ice and rock.,56,4,-197.10550590604544,-462.41881489753723,-224.94293709658086,265.3133089914918,27.837431190535426,4.737737660562353,0.4970969855452755
noncausal,3,The vast Pacific Ocean separates the major continents of Asia and North America. The Indian Ocean directly borders the long eastern coast of the African continent. The Atlantic Ocean lies perfectly between the European and massive American landmasses. The freezing Arctic Ocean completely surrounds the icy northern pole of the Earth.,57,4,-206.7548858788723,-399.79037833213806,-216.97538451314176,193.03549245326576,10.220498634269461,3.3865875868993993,0.17930699358367475
noncausal,4,Baking soda reacts very strongly with acidic household liquids like white vinegar. Standard table salt consists entirely of sodium and chloride chemical elements. Granulated sugar dissolves completely when stirred into hot liquid drinks. White cornstarch thickens watery cooking sauces when heated in a metal pan.,56,4,-238.91509625484468,-515.6335446834564,-259.1537169225048,276.71844842861174,20.238620667660143,4.9414008647966385,0.36140394049393115
noncausal,5,African lions live together in social family groups commonly known as prides. Wild cheetahs run at incredible top speeds across the open grassy savanna. Strong leopards carry their hunted heavy prey up into high tree branches. Bengal tigers possess uniquely distinctive striped patterns on their bright orange fur coats.,60,4,-271.89062796666985,-531.9032473564148,-285.9310567385983,260.01261938974494,14.040428771928418,4.333543656495749,0.23400714619880697
noncausal,6,Solid copper wire conducts electrical currents efficiently for residential home power systems. Heavy steel provides immense structural support for constructing modern tall skyscraper buildings. Lightweight aluminum offers a perfect metallic material for manufacturing commercial airplane bodies. Pure gold heavily resists natural chemical tarnishing in the production of fine jewelry.,56,4,-273.87737280130386,-477.4434757977724,-294.1935279369354,203.56610299646854,20.31615513563156,3.6351089820797955,0.3627884845648493
noncausal,7,Orange carrots grow entirely underground as a crunchy and edible root vegetable. Red tomatoes develop above the damp dirt on sprawling green leafy vines. Healthy broccoli plants produce tight edible clusters of tiny dark green flower buds. Large pumpkins rest heavily on the garden dirt as thick ribbed autumn fruits.,58,4,-307.1930093206465,-477.36843180656433,-320.30759155377746,170.1754224859178,13.114582233130932,2.934059008377893,0.22611348677811952
noncausal,8,The human heart pumps freshly oxygenated blood throughout the entire circulatory system. The stomach breaks down consumed daily food using naturally strong internal digestive acids. The lungs exchange vital invisible gases during the continuous biological process of breathing. The liver filters harmful toxic chemical substances directly from the human bloodstream.,56,4,-253.0102586952271,-428.72473372519016,-273.6993247055216,175.71447502996307,20.689066010294482,3.137758482677912,0.3694476073266872
noncausal,9,Solid granite forms from slowly cooling liquid magma deep beneath the planetary surface. Porous sandstone consists of heavily compressed mineral grains from ancient dried river beds. Black obsidian creates a smooth natural glass from rapidly cooling hot volcanic lava. Beautiful marble originates from standard limestone subjected to extreme geological underground heat.,60,4,-300.1580924914015,-508.1104338169098,-300.7977242640918,207.9523413255083,0.6396317726903362,3.4658723554251387,0.010660529544838936
noncausal,10,Bald eagles build massively large stick nests high in the branches of tall trees. Emperor penguins swim rapidly through freezing oceanic waters to catch small silver fish. African ostriches run across dry open landscapes on long and highly muscular legs. Barn owls hunt small nocturnal prey using their incredibly excellent low light vision.,66,4,-304.27074193613953,-580.4286671876907,-323.7091515157372,276.1579252515512,19.438409579597646,4.184210988659867,0.294521357266631
noncausal,11,Lightweight helium gas easily fills floating party balloons due to its low molecular density. Glowing neon illuminates the brightly colored glass signs used by retail businesses at night. Pure oxygen heavily supports the natural chemical process of combustion for hot open fires. Invisible nitrogen makes up the vast overwhelming majority of the Earth's breathable atmosphere.,65,4,-312.6077260514721,-567.1027855873108,-317.63312609749846,254.49505953583866,5.025400046026334,3.915308608243672,0.0773138468619436
noncausal,12,The brass saxophone utilizes a single wooden mouthpiece reed to produce vibrating musical sound. The trumpet requires the active musician to buzz their lips into a metal mouthpiece. The trombone changes internal musical pitch using a very long sliding metal tube. The tuba produces incredibly deep low notes through a massively large brass horn bell.,67,4,-303.30462261196226,-552.6132565438747,-334.6654832083732,249.30863393191248,31.36086059641093,3.72102438704347,0.46807254621508854
noncausal,13,Light cotton fabrics offer excellent cooling breathability for warm and sunny summer clothing. Thick wool sweaters provide highly essential bodily insulation against freezing outdoor winter temperatures. Expensive silk garments always feature a wonderfully smooth and naturally shiny surface texture. Heavy leather jackets block harsh cold winds with a tough protective animal hide layer.,60,4,-301.11176051246,-512.8366665840149,-314.0147611349821,211.72490607155487,12.903000622522086,3.5287484345259146,0.2150500103753681
noncausal,14,Worker honeybees collect sweet floral nectar from brightly colorful blooming spring garden flowers. Small earthworms aerate the dark damp dirt by continuously tunneling deep below the surface. Spotted ladybugs aggressively consume destructive tiny aphids on the broad leaves of green plants. Winged butterflies actively pollinate various open blossoms while searching carefully for daily food sources.,71,4,-354.03273976314813,-659.4825888872147,-369.8535811640322,305.44984912406653,15.820841400884092,4.3021105510431905,0.22282875212512807
noncausal,15,A standard square contains exactly four perfectly equal sides and four internal right angles. A simple triangle encloses flat geometric space using exactly three straight interconnected border lines. A regular hexagon features exactly six distinct straight exterior edges in its geometric shape. A perfect circle maintains a strictly constant radius distance from a single central point.,62,4,-287.7508336007595,-460.39826491475105,-303.1926383432001,172.64743131399155,15.441804742440581,2.7846359889353476,0.24906136681355776
noncausal,16,The massive Amazon River flows heavily through the dense green rainforests of South America. The long Nile River travels directly northward across the dry and sandy Egyptian desert. The Yangtze River provides essential fresh water for massive regional agricultural farms in China. The wide Mississippi River eventually empties completely into the warm salty Gulf of Mexico.,66,4,-260.6624891515112,-525.9747058302164,-265.3504962444804,265.3122166787052,4.688007092969201,4.019882070889473,0.07103041049953335
noncausal,17,Fresh bread requires slow baking in a hot domestic oven to achieve a solid crust. Hard pasta needs rapidly boiling salted water to sufficiently soften the dry shaped wheat noodles. White rice absorbs cooking liquid very slowly when simmered gently in a covered metal pot. Whole potatoes become wonderfully soft and tender after being baked for a full uninterrupted hour.,67,4,-309.1482306496473,-541.7651306390762,-325.62194172239106,232.61689998942893,16.473711072743754,3.4718940296929692,0.24587628466781722
noncausal,18,A heavy hammer drives sharp metal nails firmly into thick solid wooden building boards. A manual screwdriver manually turns threaded metal fasteners into pre-drilled shallow wooden pilot holes. A sharp saw cuts easily through pine lumber using a flat blade with teeth. A steel wrench tightly secures hexagonal metal nuts onto perfectly matching threaded mechanical bolts.,67,4,-316.26961040019523,-532.1797779947519,-337.36263717291877,215.9101675945567,21.093026772723533,3.2225398148441298,0.3148212951152766
noncausal,19,Classic checkers involves strategically moving round plastic pieces diagonally across a square checkered game board. Traditional chess requires the calculated strategic movement of highly distinct pieces like knights and rooks. Standard poker uses a completely normal paper deck of fifty-two playing cards for gambling games. Simple dominoes involves visually matching painted numbered dots on small rectangular flat plastic tiles.,73,4,-370.1205370368134,-628.1609907150269,-384.34422886761604,258.04045367821345,14.223691830802636,3.5348007353179924,0.19484509357263885
noncausal,20,Pure water boils very rapidly when it safely reaches exactly one hundred degrees Celsius. Solid ice naturally melts into clear liquid when exposed directly to warm indoor room temperatures. Hot steam freely rises into the ambient air when liquid water is heated intensely. White frost visibly forms on freezing cold outdoor surfaces during dark freezing winter nights.,61,4,-286.2801431417465,-482.930816590786,-305.9910349547863,196.65067344903946,19.71089181303978,3.2237815319514667,0.32312937398425867
noncausal,21,Competitive basketball requires players to bounce the ball while moving across the hard court. International soccer strictly forbids the intentional use of human hands during regular active field play. Beach volleyball involves aggressively hitting a lightweight ball over a high and tightly suspended net. Traditional baseball heavily relies on hitting a fast pitched ball with a solid wooden bat.,64,4,-292.2974170828238,-511.6109917163849,-304.98209652584046,219.31357463356107,12.684679443016648,3.426774603649392,0.19819811629713513
noncausal,22,A heavy dictionary provides formal definitions and accurate pronunciations for thousands of different vocabulary words. A geographic atlas contains detailed colorful maps of various international countries and large global regions. A printed encyclopedia offers detailed informational articles on a wide range of academic subjects. A helpful thesaurus clearly lists related synonyms and direct antonyms for selected English vocabulary terms.,72,4,-307.0084862841468,-584.3351573944092,-330.0704248670954,277.3266711102624,23.061938582948642,3.8517593209758667,0.32030470254095333
noncausal,23,Dairy cows graze continuously on open green grassy pastures to produce fresh raw liquid milk. Domestic sheep grow thick wool coats that are safely sheared for commercial clothing textile production. Farm pigs consume a heavily varied daily diet of grains in enclosed muddy outdoor pens. Riding horses transport human riders across open country fields using their incredibly strong muscular legs.,69,4,-352.74305950128473,-582.8723940253258,-359.6778147584482,230.12933452404104,6.934755257163488,3.3352077467252323,0.10050369937918098
noncausal,24,A modern bicycle operates entirely using human pedaling power on two thin rubber wheels. A heavy train travels incredibly long distances on heavily fixed parallel steel metal railroad tracks. A loud helicopter hovers directly in the air using massive spinning top rotary lift blades. A military submarine navigates completely silently deep beneath the dark surface of the global ocean.,67,4,-348.4684905782342,-584.383114643395,-360.8669153098017,235.91462406516075,12.398424731567502,3.5211137920173248,0.18505111539652988
noncausal,25,Medical penicillin actively kills dangerous bacterial infections within the complex human biological immune system. Common aspirin safely reduces mild physical pain and effectively lowers dangerously elevated high body temperatures. Injectable insulin directly regulates the exact amount of glucose sugar present in the human bloodstream. Natural melatonin helps the brain establish a highly regular and healthy nightly sleep schedule.,67,4,-314.41065617091954,-584.0311794281006,-336.2604133384302,269.62052325718105,21.84975716751069,4.024186914286284,0.32611577861956254
noncausal,26,Roasted coffee beans grow inside small red berries on tropical green evergreen agricultural bushes. Green tea leaves are manually harvested from specific leafy shrubs cultivated in hot humid climates. Raw cocoa pods naturally develop directly on the thick wooden trunks of specialized tropical trees. Sweet vanilla beans are carefully cured dark seed pods obtained from specific climbing tropical orchids.,70,4,-349.86040748655796,-590.4411348104477,-360.50101665221155,240.58072732388973,10.640609165653586,3.436867533198425,0.15200870236647981
noncausal,27,A dynamic microphone accurately converts acoustic physical sound waves into usable electronic audio data signals. A loud speaker perfectly translates electrical audio currents back into audible human acoustic sound frequencies. A digital camera quickly captures incoming ambient light to record visual images onto digital sensors. A computer monitor displays rendered digital data as colorful pictures on a flat glass screen.,64,4,-298.99999609589577,-460.9687155932188,-315.0055640488863,161.96871949732304,16.005567952990532,2.5307612421456724,0.25008699926547706
noncausal,28,Powerful earthquakes shake the ground due to naturally moving massive tectonic rock plates far underground. Tropical hurricanes actively form violently spinning massive wind storms over incredibly warm tropical ocean waters. Violent tornadoes quickly create highly destructive rotating funnel clouds that touch the flat dirt earth. Active volcanoes erupt with extremely hot flowing molten lava from deep beneath the planetary crust.,69,4,-338.00207563117146,-585.5243048369884,-348.65234055835754,247.52222920581698,10.650264927186072,3.5872786841422752,0.15435166561139235
noncausal,29,The sensitive retina detects incoming ambient light at the very back of the human eye. The internal cochlea naturally translates physical acoustic sound vibrations deep within the human inner ear. The biological olfactory bulb processes various distinct chemical smells inhaled through the open nasal cavity. The numerous taste buds identify basic sweet and salty flavors on the wet human tongue.,70,4,-318.3281221027719,-545.4526814222336,-320.7097801407799,227.1245593194617,2.381658038008027,3.2446365617065958,0.034023686257257525
